,name,address,distance,rating,bike_lat,bike_lon
1460,Starbucks,21 St Stephen's Green,468.3449803747662,3.0,53.339334,-6.264699
1461,Brother Sister,59 South William Street,315.7246589737065,4.2,53.339334,-6.264699
1462,Bite Of Life,55 Patrick Street,516.957344583748,4.3,53.339334,-6.264699
1463,Industry,41A/B Drury Street,334.90171873488595,4.3,53.339334,-6.264699
1464,Coffeeangel,16 South Anne Street,438.2658954827869,4.3,53.339334,-6.264699
1465,Gerry's Coffee Shop,6 Montague St,308.2487201501025,4.5,53.339334,-6.264699
1466,Metro Cafe,43 S William Street,237.7385581045324,4.0,53.339334,-6.264699
1467,Rosie's Cafe,1 Werburgh Street,540.8097205100361,4.1,53.339334,-6.264699
1468,Insomnia Coffee Company,4 S Stephen's Green,308.0450970369372,3.8,53.339334,-6.264699
1469,Gurmans Tea And Coffee World shop,"Unit 16, Groound Floor",231.29943726853196,3.8,53.339334,-6.264699
1470,Chewbrew,77 Aungier Street,212.05931819862926,4.1,53.339334,-6.264699
1471,Bittersweet Cafe,Unit 3,566.1851330580166,4.4,53.339334,-6.264699
1472,Cafe Nero,51 South King Street,219.62035344273875,3.7,53.339334,-6.264699
1473,Dolce Sicily,20 South Anne Street,426.42239392607456,4.4,53.339334,-6.264699
1474,Hatch and Sons,15 St Stephen's Green,423.9944160908392,4.2,53.339334,-6.264699
1475,Butlers Chocolate Cafe,9 Chatham Street,237.78497406970584,4.3,53.339334,-6.264699
1476,Cafe Bliss,4B Montague St,311.1395095330764,3.8,53.339334,-6.264699
1477,Taste Food Company Cafe and Bistro,39/40 S William St,211.00992632979447,3.9,53.339334,-6.264699
1478,Busy Feet & Coco Cafe,41-42 South William Street,217.07955030596312,3.8,53.339334,-6.264699
1479,Starbucks,,93.88273264114163,3.0,53.339334,-6.264699
1480,Bewley's Cafe,78-79 Grafton Street,389.0927192774392,3.7,53.339334,-6.264699
1481,Java City,DIT,159.47785932362996,4.0,53.339334,-6.264699
1482,Avoca,11-13 Suffolk Street,570.3459364874714,4.3,53.339334,-6.264699
1483,Considered Cafe,42 Drury Street,373.5650929744123,3.9,53.339334,-6.264699
1484,Krüst Bakery,6 South George's Street,484.08294193726545,3.9,53.339334,-6.264699
1485,Cafe Sofia,5A Wexford Street,245.71802163556742,4.1,53.339334,-6.264699
1486,Fresh- The Good Food Market,1-4 Camden Street,341.4537806414978,3.0,53.339334,-6.264699
1487,Leon Bakery,Exchequor Street,430.5760757297981,4.5,53.339334,-6.264699
1488,Java Republic,Dawson  Street,555.1574928145255,4.8,53.339334,-6.264699
1489,Dublin Barista School,19a Anne Street South,431.0691903890685,4.5,53.339334,-6.264699
1490,Simon's Place,22 South Great Georges Street,366.21838439020206,4.3,53.339334,-6.264699
1491,Starbucks,Bishops Square,252.58636051161506,5.0,53.339334,-6.264699
1492,Innocent Goodness HQ,2 Chatham Row,238.82132428136376,4.0,53.339334,-6.264699
1493,Costa Coffee,1 Dawson Street,605.8813626487976,2.9,53.339334,-6.264699
1494,Butlers Chocolate Café,24 Wicklow Street,444.75054087586653,4.2,53.339334,-6.264699
1495,Queen of Tarts,Cows Lane,147.86987587776164,4.4,53.344007,-6.266802
1496,Bewley's,3 S Great George's Street,170.3074860215423,4.0,53.344007,-6.266802
1497,The Bakehouse,6 Bachelors Walk,425.357231124273,4.3,53.344007,-6.266802
1498,Fonte Coffee,36 Parliament Street,56.1154306757242,4.8,53.344007,-6.266802
1499,Cocobrew,5 Bedford Row,390.23071856415675,4.7,53.344007,-6.266802
1500,Accents Coffee & Tea Lounge,23 Stephen Street Lower,311.94232387063124,4.3,53.344007,-6.266802
1501,Panem,Halfpenny Bridge House,266.411069576073,4.6,53.344007,-6.266802
1502,Keoghs Café,1-2 Trinity Street,305.2681780471544,4.0,53.344007,-6.266802
1503,Stage Door Café,11-12 E Essex St,149.95520163098402,4.6,53.344007,-6.266802
1504,The Bald Barista,Avalon House,397.4454233133379,4.6,53.344007,-6.266802
1505,Insomnia,7 Abbey Street Upper,407.8356491593645,4.3,53.344007,-6.266802
1506,The Bakery,Pudding Row,186.7235944495021,4.2,53.344007,-6.266802
1507,Tamp & Stitch,Unit 3 Scarlet Row,170.01575767865776,4.4,53.344007,-6.266802
1508,Kaph,31 Drury Street,281.83939114573013,4.1,53.344007,-6.266802
1509,Bittersweet Cafe,Unit 3,146.77711719320544,4.4,53.344007,-6.266802
1510,Rosie's Cafe,1 Werburgh Street,239.36447256775102,4.1,53.344007,-6.266802
1511,Caffe Cagliostro,Bloom's Lane,295.0364397461434,4.0,53.344007,-6.266802
1512,The Pieman Cafe,14a Crown Alley,286.47524607305627,4.5,53.344007,-6.266802
1513,Costa Coffee,30 Essex Street,188.90051637667216,4.6,53.344007,-6.266802
1514,Le Petit Parisien,28 Dame Street,196.06648054941465,3.8,53.344007,-6.266802
1515,DwarfJar,1 Wellington Quay,148.46717665583682,3.8,53.344007,-6.266802
1516,Industry,41A/B Drury Street,300.26293072488585,4.3,53.344007,-6.266802
1517,Bite Of Life,55 Patrick Street,514.3096254795998,4.3,53.344007,-6.266802
1518,The Busy Bee,68 Dame Street,89.93722233841514,3.4,53.344007,-6.266802
1519,The Joy of Cha,10 Essex Street E,139.48688120093792,4.1,53.344007,-6.266802
1520,Mind The Step Cafe,24 Strand Street Great,339.0591193152682,4.5,53.344007,-6.266802
1521,The Tram Cafe,1 Wolfe Tone Square W,408.4686005687346,3.8,53.344007,-6.266802
1522,The West End,Unit 1 Scarlet Row,166.768636661383,4.2,53.344007,-6.266802
1523,KC Peaches Cafe Dame Street,54 Dame Street,124.82966826437995,4.1,53.344007,-6.266802
1524,Frank And Honest Gourmet Coffee Shop,Aston Pl,509.8534781571233,3.7,53.344007,-6.266802
1525,Brewed Awakening Coffee Shop,1 Palace Street,37.43706022240959,0.0,53.344007,-6.266802
1526,Oxmantown,16 Mary's Abbey,417.2496078475646,4.5,53.344007,-6.266802
1527,Brother Sister,59 South William Street,399.7199851776054,4.2,53.344007,-6.266802
1528,Clement and Pekoe,50 South William Street,384.2470464700303,4.2,53.344007,-6.266802
1529,The Coffee Bean,64 Mary Street,522.1326286493542,3.9,53.344007,-6.266802
1530,Cafe Sol,46 Baggot Street Lower,46.828443144639664,4.0,53.344007,-6.266802
1531,Krüst Bakery,6 South George's Street,172.94154046920258,3.9,53.344007,-6.266802
1532,Brother Hubbard,153 Capel Street,360.5348490668888,4.4,53.344007,-6.266802
1533,Mochaland Cafe,20-24 Lower Ormond Quay,246.90311099010557,4.2,53.344007,-6.266802
1534,The Ink Factory,15 Wellington Quay,180.95862265369612,4.1,53.344007,-6.266802
1535,Butlers Choclate Café,4 Lower Liffey Street,414.0033986422465,4.6,53.344007,-6.266802
1536,Wolf & Spoon,10a Aungier Street,371.0933176706989,4.1,53.344007,-6.266802
1537,Chorus Cafe,Scarlet Row Fishamble Street,201.6685902941478,4.3,53.344007,-6.266802
1538,Camerino,158 Capel Street,331.9846458690143,4.4,53.344007,-6.266802
1539,Insomnia Coffee Company,1-3 Chatham Row,427.45316859510314,4.7,53.344007,-6.266802
1540,The Rolling Donut,55 King Street S,567.1608199448302,4.2,53.344007,-6.266802
1541,Simon's Place,22 South Great Georges Street,222.3919712927553,4.3,53.344007,-6.266802
1542,D-Café,Lord Edward St,121.41320911908697,3.0,53.344007,-6.266802
1543,Lemon Jelly Cafe,Jervis Street,367.601697777597,4.0,53.344007,-6.266802
